acc,tax_id,rank,name,total_count,self_count,ilevel,ileft,iright
ERR12074538,37124,species,Chikungunya virus,4,4,9,281,281
SRR7879793,37124,species,Chikungunya virus,4,4,6,118,118
SRR25688260,37124,species,Chikungunya virus,4,4,9,502,502
SRR28411272,37124,species,Chikungunya virus,4,4,9,276,276
SRR30820842,37124,species,Chikungunya virus,4,4,9,425,425
SRR27780756,37124,species,Chikungunya virus,4,4,9,5555,5555
SRR13346143,37124,species,Chikungunya virus,4,4,9,25,25
SRR10752053,37124,species,Chikungunya virus,4,4,5,31,31
ERR14826547,37124,species,Chikungunya virus,4,4,9,4853,4853
SRR6156996,37124,species,Chikungunya virus,4,4,9,481,481
SRR24222895,37124,species,Chikungunya virus,4,4,9,439,439
ERR9236133,37124,species,Chikungunya virus,4,4,9,419,419
SRR10173594,37124,species,Chikungunya virus,4,4,5,1,1
SRR5048484,37124,species,Chikungunya virus,4,4,9,431,431
SRR26686494,37124,species,Chikungunya virus,4,4,9,190,190
SRR13335363,37124,species,Chikungunya virus,4,4,9,24,24
SRR13346450,37124,species,Chikungunya virus,4,4,9,62,62
SRR31760803,37124,species,Chikungunya virus,4,4,9,735,735
ERR13917439,37124,species,Chikungunya virus,4,4,9,35,35
SRR29854504,37124,species,Chikungunya virus,4,4,9,1172,1172
SRR29471822,37124,species,Chikungunya virus,4,4,9,619,619
SRR28218234,37124,species,Chikungunya virus,4,4,9,339,339
ERR019661,37124,species,Chikungunya virus,4,4,9,404,404
SRR28984019,37124,species,Chikungunya virus,4,4,9,2900,2900
SRR13345933,37124,species,Chikungunya virus,4,4,9,60,60
SRR25501579,37124,species,Chikungunya virus,4,4,9,478,478
SRR387922,37124,species,Chikungunya virus,4,4,9,503,503
SRR13335765,37124,species,Chikungunya virus,4,4,9,48,48
ERR14712866,37124,species,Chikungunya virus,4,4,9,1092,1092
SRR13335878,37124,species,Chikungunya virus,4,4,9,40,40
ERR022072,37124,species,Chikungunya virus,4,4,9,426,426
SRR23880800,37124,species,Chikungunya virus,4,4,9,221,221
SRR13335196,37124,species,Chikungunya virus,4,4,9,27,27
SRR13346351,37124,species,Chikungunya virus,4,4,9,42,42
SRR6840993,37124,species,Chikungunya virus,4,4,9,5,5
SRR24443294,37124,species,Chikungunya virus,4,4,9,895,895
SRR13335540,37124,species,Chikungunya virus,4,4,9,56,56
SRR18511696,37124,species,Chikungunya virus,4,4,9,497,497
SRR33295439,37124,species,Chikungunya virus,4,4,9,339,339
SRR25688186,37124,species,Chikungunya virus,4,4,9,467,467
SRR13345912,37124,species,Chikungunya virus,4,4,9,22,22
SRR13346429,37124,species,Chikungunya virus,4,4,9,21,21
ERR13594347,37124,species,Chikungunya virus,4,4,9,943,943
SRR26212839,37124,species,Chikungunya virus,4,4,9,462,462
SRR17864723,37124,species,Chikungunya virus,4,4,9,708,708
SRR26398716,37124,species,Chikungunya virus,4,4,9,370,370
SRR13712296,37124,species,Chikungunya virus,4,4,9,110,110
SRR040175,37124,species,Chikungunya virus,4,4,9,450,450
SRR13067572,37124,species,Chikungunya virus,4,4,9,5,5
SRR31516460,37124,species,Chikungunya virus,4,4,9,459,459
SRR13335552,37124,species,Chikungunya virus,4,4,9,12,12
ERR4190120,37124,species,Chikungunya virus,4,4,9,442,442
SRR28752892,37124,species,Chikungunya virus,4,4,9,105,105
SRR13870677,37124,species,Chikungunya virus,4,4,9,30,30
SRR13335279,37124,species,Chikungunya virus,4,4,9,69,69
ERR11894436,37124,species,Chikungunya virus,4,4,9,32,32
SRR6470212,37124,species,Chikungunya virus,4,4,6,604,604
SRR13335415,37124,species,Chikungunya virus,4,4,9,25,25
ERR3393513,37124,species,Chikungunya virus,4,4,9,6910,6910
SRR6156968,37124,species,Chikungunya virus,4,4,9,384,384
SRR040058,37124,species,Chikungunya virus,4,4,9,494,494
SRR23036631,37124,species,Chikungunya virus,4,4,9,388,388
SRR064397,37124,species,Chikungunya virus,4,4,9,484,484
SRR13335164,37124,species,Chikungunya virus,4,4,9,25,25
SRR26191689,37124,species,Chikungunya virus,4,4,9,252,252
SRR28522634,37124,species,Chikungunya virus,4,4,9,590,590
SRR13346097,37124,species,Chikungunya virus,4,4,9,76,76
SRR17864741,37124,species,Chikungunya virus,4,4,9,661,661
SRR15831403,37124,species,Chikungunya virus,4,4,9,896,896
SRR31499791,37124,species,Chikungunya virus,4,4,9,845,845
SRR13365263,37124,species,Chikungunya virus,4,4,9,61,61
SRR13335140,37124,species,Chikungunya virus,4,4,9,23,23
SRR13346295,37124,species,Chikungunya virus,4,4,9,64,64
SRR23826951,37124,species,Chikungunya virus,4,4,9,68,68
SRR13346391,37124,species,Chikungunya virus,4,4,9,50,50
SRR31499806,37124,species,Chikungunya virus,4,4,9,471,471
SRR25246480,37124,species,Chikungunya virus,4,4,9,508,508
ERR13917442,37124,species,Chikungunya virus,4,4,9,103,103
ERR9237188,37124,species,Chikungunya virus,4,4,9,383,383
SRR13335716,37124,species,Chikungunya virus,4,4,9,30,30
SRR13335571,37124,species,Chikungunya virus,4,4,9,77,77
SRR15831346,37124,species,Chikungunya virus,4,4,9,782,782
ERR13917431,37124,species,Chikungunya virus,4,4,9,67,67
ERR13917395,37124,species,Chikungunya virus,4,4,9,61,61
SRR32190015,37124,species,Chikungunya virus,4,4,9,971,971
SRR9301160,37124,species,Chikungunya virus,4,4,5,495,495
SRR13106587,37124,species,Chikungunya virus,4,4,9,200,200
SRR13335121,37124,species,Chikungunya virus,4,4,9,74,74
SRR17661372,37124,species,Chikungunya virus,4,4,9,469,469
SRR13365180,37124,species,Chikungunya virus,4,4,9,22,22
ERR13917318,37124,species,Chikungunya virus,4,4,9,50,50
SRR18933016,37124,species,Chikungunya virus,4,4,9,764,764
ERR11403737,37124,species,Chikungunya virus,4,4,9,488,488
ERR13594440,37124,species,Chikungunya virus,4,4,9,649,649
ERR10036856,37124,species,Chikungunya virus,4,4,9,320,320
SRR5275935,37124,species,Chikungunya virus,4,4,9,1589,1589
SRR12515854,37124,species,Chikungunya virus,4,4,9,15,15
SRR13335871,37124,species,Chikungunya virus,4,4,9,56,56
SRR25688510,37124,species,Chikungunya virus,4,4,9,524,524
ERR14908697,37124,species,Chikungunya virus,4,4,9,6097,6097
SRR25635215,37124,species,Chikungunya virus,4,4,9,281,281
SRR13335790,37124,species,Chikungunya virus,4,4,9,61,61
SRR13346089,37124,species,Chikungunya virus,4,4,9,25,25
SRR28825893,37124,species,Chikungunya virus,4,4,9,208,208
ERR11894399,37124,species,Chikungunya virus,4,4,9,76,76
SRR19277118,37124,species,Chikungunya virus,4,4,9,265,265
SRR32320379,37124,species,Chikungunya virus,4,4,9,332,332
SRR7300143,37124,species,Chikungunya virus,4,4,6,815,815
ERR12410928,37124,species,Chikungunya virus,4,4,9,1977,1977
SRR13335789,37124,species,Chikungunya virus,4,4,9,59,59
SRR13365394,37124,species,Chikungunya virus,4,4,9,54,54
SRR15831372,37124,species,Chikungunya virus,4,4,9,1102,1102
SRR23827090,37124,species,Chikungunya virus,4,4,9,224,224
SRR3336450,37124,species,Chikungunya virus,4,4,9,988,988
SRR13335359,37124,species,Chikungunya virus,4,4,9,21,21
SRR13335955,37124,species,Chikungunya virus,4,4,9,27,27
SRR33246636,37124,species,Chikungunya virus,4,4,9,899,899
SRR25687761,37124,species,Chikungunya virus,4,4,9,577,577
SRR13479690,37124,species,Chikungunya virus,4,4,9,408,408
ERR14315615,37124,species,Chikungunya virus,4,4,9,75,75
SRR28482909,37124,species,Chikungunya virus,4,4,9,977,977
SRR13335103,37124,species,Chikungunya virus,4,4,9,25,25
SRR30255698,37124,species,Chikungunya virus,4,4,9,436,436
SRR30725347,37124,species,Chikungunya virus,4,4,9,430,430
SRR27663513,37124,species,Chikungunya virus,4,4,9,317,317
SRR28533651,37124,species,Chikungunya virus,4,4,9,120,120
SRR13335821,37124,species,Chikungunya virus,4,4,9,16,16
SRR13335820,37124,species,Chikungunya virus,4,4,9,23,23
SRR13870673,37124,species,Chikungunya virus,4,4,9,39,39
SRR26312391,37124,species,Chikungunya virus,4,4,9,522,522
SRR515188,37124,species,Chikungunya virus,4,4,9,414,414
SRR24918270,37124,species,Chikungunya virus,4,4,9,481,481
SRR13346298,37124,species,Chikungunya virus,4,4,9,33,33
SRR13346038,37124,species,Chikungunya virus,4,4,9,50,50
SRR15146769,37124,species,Chikungunya virus,4,4,9,13,13
SRR13346205,37124,species,Chikungunya virus,4,4,9,19,19
SRR7879760,37124,species,Chikungunya virus,4,4,6,3,3
SRR13335798,37124,species,Chikungunya virus,4,4,9,44,44
SRR13346194,37124,species,Chikungunya virus,4,4,9,35,35
SRR24949373,37124,species,Chikungunya virus,4,4,9,2283,2283
SRR27586267,37124,species,Chikungunya virus,4,4,9,694,694
SRR13365233,37124,species,Chikungunya virus,4,4,9,34,34
SRR15948287,37124,species,Chikungunya virus,4,4,9,1322,1322
SRR13335175,37124,species,Chikungunya virus,4,4,9,52,52
ERR13594435,37124,species,Chikungunya virus,4,4,9,714,714
SRR25501475,37124,species,Chikungunya virus,4,4,9,675,675
SRR13364900,37124,species,Chikungunya virus,4,4,9,78,78
SRR30574762,37124,species,Chikungunya virus,4,4,9,1342,1342
SRR29301453,37124,species,Chikungunya virus,4,4,9,361,361
SRR13346386,37124,species,Chikungunya virus,4,4,9,26,26
SRR13335529,37124,species,Chikungunya virus,4,4,9,32,32
SRR31111804,37124,species,Chikungunya virus,4,4,9,732,732
SRR31627044,37124,species,Chikungunya virus,4,4,9,541,541
SRR13346247,37124,species,Chikungunya virus,4,4,9,44,44
SRR26398692,37124,species,Chikungunya virus,4,4,9,318,318
ERR1299118,37124,species,Chikungunya virus,4,4,9,327,327
SRR15559521,37124,species,Chikungunya virus,4,4,9,497,497
SRR9176865,37124,species,Chikungunya virus,4,4,5,5,5
SRR10173578,37124,species,Chikungunya virus,4,4,5,2,2
SRR13335580,37124,species,Chikungunya virus,4,4,9,64,64
SRR31999786,37124,species,Chikungunya virus,4,4,9,417,417
ERR1299128,37124,species,Chikungunya virus,4,4,9,385,385
SRR25658839,37124,species,Chikungunya virus,4,4,9,295,295
SRR17864561,37124,species,Chikungunya virus,4,4,9,738,738
SRR26398714,37124,species,Chikungunya virus,4,4,9,279,279
ERR11894418,37124,species,Chikungunya virus,5,5,9,60,60
SRR13335475,37124,species,Chikungunya virus,5,5,9,26,26
SRR5288078,37124,species,Chikungunya virus,5,5,7,177,177
SRR13346256,37124,species,Chikungunya virus,5,5,9,35,35
SRR13365198,37124,species,Chikungunya virus,5,5,9,35,35
SRR31111893,37124,species,Chikungunya virus,5,5,9,623,623
SRR13335394,37124,species,Chikungunya virus,5,5,9,15,15
ERR13917314,37124,species,Chikungunya virus,5,5,9,121,121
SRR13345880,37124,species,Chikungunya virus,5,5,9,21,21
SRR25167954,37124,species,Chikungunya virus,5,5,9,290,290
SRR3575333,37124,species,Chikungunya virus,5,5,9,291,291
SRR13335826,37124,species,Chikungunya virus,5,5,9,25,25
SRR13365228,37124,species,Chikungunya virus,5,5,9,38,38
SRR23826913,37124,species,Chikungunya virus,5,5,9,769,769
SRR27352254,37124,species,Chikungunya virus,5,5,9,957,957
SRR28411275,37124,species,Chikungunya virus,5,5,9,253,253
SRR20142114,37124,species,Chikungunya virus,5,5,9,12,12
ERR13917336,37124,species,Chikungunya virus,5,5,9,41,41
ERR13999480,37124,species,Chikungunya virus,5,5,9,2212,2212
SRR13870671,37124,species,Chikungunya virus,5,5,9,29,29
SRR27555385,37124,species,Chikungunya virus,5,5,9,1785,1785
SRR29069127,37124,species,Chikungunya virus,5,5,9,393,393
ERR11894266,37124,species,Chikungunya virus,5,5,9,48,48
SRR13345868,37124,species,Chikungunya virus,5,5,9,27,27
SRR28397529,37124,species,Chikungunya virus,5,5,9,452,452
ERR9236172,37124,species,Chikungunya virus,5,5,9,393,393
SRR15209860,37124,species,Chikungunya virus,5,5,9,339,339
SRR13346412,37124,species,Chikungunya virus,5,5,9,27,27
SRR28083265,37124,species,Chikungunya virus,5,5,9,5512,5512
ERR7932528,37124,species,Chikungunya virus,5,5,9,1261,1261
SRR13335618,37124,species,Chikungunya virus,5,5,9,59,59
SRR13335961,37124,species,Chikungunya virus,5,5,9,43,43
SRR5470549,37124,species,Chikungunya virus,5,5,9,349,349
SRR32124511,37124,species,Chikungunya virus,5,5,9,348,348
SRR23036638,37124,species,Chikungunya virus,5,5,9,418,418
SRR5605428,37124,species,Chikungunya virus,5,5,9,845,845
SRR16010402,37124,species,Chikungunya virus,5,5,9,1281,1281
SRR034546,37124,species,Chikungunya virus,5,5,9,509,509
SRR18289616,37124,species,Chikungunya virus,5,5,9,320,320
SRR13335420,37124,species,Chikungunya virus,5,5,9,20,20
SRR13335935,37124,species,Chikungunya virus,5,5,9,71,71
SRR30681745,37124,species,Chikungunya virus,5,5,9,2187,2187
ERR13917415,37124,species,Chikungunya virus,5,5,9,58,58
SRR13335289,37124,species,Chikungunya virus,5,5,9,27,27
SRR13346174,37124,species,Chikungunya virus,5,5,9,25,25
ERR13917303,37124,species,Chikungunya virus,5,5,9,53,53
ERR11894376,37124,species,Chikungunya virus,5,5,9,41,41
SRR29550947,37124,species,Chikungunya virus,5,5,9,634,634
ERR13917392,37124,species,Chikungunya virus,5,5,9,86,86
SRR13365253,37124,species,Chikungunya virus,5,5,9,51,51
SRR27840879,37124,species,Chikungunya virus,5,5,9,689,689
SRR32046264,37124,species,Chikungunya virus,5,5,9,530,530
ERR11894326,37124,species,Chikungunya virus,5,5,9,17,17
SRR13335832,37124,species,Chikungunya virus,5,5,9,16,16
ERR11894316,37124,species,Chikungunya virus,5,5,9,56,56
SRR26212849,37124,species,Chikungunya virus,5,5,9,373,373
SRR13365139,37124,species,Chikungunya virus,5,5,9,18,18
SRR28482950,37124,species,Chikungunya virus,5,5,9,1381,1381
SRR13335850,37124,species,Chikungunya virus,5,5,9,25,25
SRR14631001,37124,species,Chikungunya virus,5,5,9,225,225
SRR26158124,37124,species,Chikungunya virus,5,5,9,284,284
SRR21608825,37124,species,Chikungunya virus,5,5,9,823,823
SRR31516454,37124,species,Chikungunya virus,5,5,9,404,404
SRR24075705,37124,species,Chikungunya virus,5,5,9,721,721
SRR13345948,37124,species,Chikungunya virus,5,5,9,71,71
SRR27716045,37124,species,Chikungunya virus,5,5,9,123,123
SRR13346279,37124,species,Chikungunya virus,5,5,9,59,59
SRR32876779,37124,species,Chikungunya virus,5,5,9,436,436
ERR13917342,37124,species,Chikungunya virus,5,5,9,57,57
ERR2517361,37124,species,Chikungunya virus,5,5,9,140,140
SRR15831364,37124,species,Chikungunya virus,5,5,9,1060,1060
SRR20204213,37124,species,Chikungunya virus,5,5,9,260,260
ERR10038776,37124,species,Chikungunya virus,5,5,9,380,380
SRR17464294,37124,species,Chikungunya virus,5,5,9,286,286
SRR31002676,37124,species,Chikungunya virus,5,5,9,3636,3636
SRR25501464,37124,species,Chikungunya virus,5,5,9,475,475
SRR7617212,37124,species,Chikungunya virus,5,5,6,74,74
SRR28919389,37124,species,Chikungunya virus,5,5,9,556,556
SRR13335572,37124,species,Chikungunya virus,5,5,9,46,46
SRR13346307,37124,species,Chikungunya virus,5,5,9,22,22
SRR30188961,37124,species,Chikungunya virus,5,5,9,2810,2810
SRR16505276,37124,species,Chikungunya virus,5,5,9,3099,3099
SRR13335291,37124,species,Chikungunya virus,5,5,9,24,24
ERR4013299,37124,species,Chikungunya virus,5,5,9,1105,1105
SRR25687905,37124,species,Chikungunya virus,5,5,9,564,564
ERR13917313,37124,species,Chikungunya virus,5,5,9,41,41
DRR150108,37124,species,Chikungunya virus,5,5,6,5,5
SRR25501505,37124,species,Chikungunya virus,5,5,9,691,691
SRR12244084,37124,species,Chikungunya virus,5,5,9,804,804
SRR13335877,37124,species,Chikungunya virus,5,5,9,19,19
ERR2517433,37124,species,Chikungunya virus,5,5,9,146,146
SRR13335202,37124,species,Chikungunya virus,5,5,9,25,25
SRR32481346,37124,species,Chikungunya virus,5,5,9,3806,3806
SRR15146771,37124,species,Chikungunya virus,5,5,9,20,20
ERR13917292,37124,species,Chikungunya virus,5,5,9,48,48
SRR13346210,37124,species,Chikungunya virus,5,5,9,25,25
ERR2225780,37124,species,Chikungunya virus,5,5,9,27803,27803
SRR25167963,37124,species,Chikungunya virus,5,5,9,523,523
SRR26396328,37124,species,Chikungunya virus,5,5,9,340,340
SRR6116857,37124,species,Chikungunya virus,5,5,9,2444,2444
SRR13277041,37124,species,Chikungunya virus,5,5,9,42,42
SRR3336443,37124,species,Chikungunya virus,5,5,9,927,927
SRR13346138,37124,species,Chikungunya virus,5,5,9,37,37
SRR13335984,37124,species,Chikungunya virus,5,5,9,25,25
SRR13335689,37124,species,Chikungunya virus,5,5,9,20,20
SRR12395972,37124,species,Chikungunya virus,5,5,9,212,212
SRR18289618,37124,species,Chikungunya virus,5,5,9,349,349
ERR11894427,37124,species,Chikungunya virus,5,5,9,92,92
SRR21656188,37124,species,Chikungunya virus,5,5,9,891,891
SRR26341527,37124,species,Chikungunya virus,5,5,9,495,495
SRR31538616,37124,species,Chikungunya virus,5,5,9,1279,1279
SRR16574277,37124,species,Chikungunya virus,5,5,9,190,190
SRR400023,37124,species,Chikungunya virus,5,5,9,462,462
SRR13365293,37124,species,Chikungunya virus,5,5,9,47,47
SRR28397538,37124,species,Chikungunya virus,5,5,9,391,391
SRR11599865,37124,species,Chikungunya virus,5,5,5,286,286
SRR13365332,37124,species,Chikungunya virus,5,5,9,15,15
SRR18899390,37124,species,Chikungunya virus,5,5,9,667,667
SRR9623550,37124,species,Chikungunya virus,5,5,5,1218,1218
SRR13346267,37124,species,Chikungunya virus,5,5,9,53,53
SRR827526,37124,species,Chikungunya virus,5,5,9,1423,1423
SRR13335181,37124,species,Chikungunya virus,5,5,9,29,29
SRR11909666,37124,species,Chikungunya virus,5,5,9,277,277
SRR10901486,37124,species,Chikungunya virus,5,5,6,308,308
SRR32120111,37124,species,Chikungunya virus,5,5,9,384,384
ERR11894271,37124,species,Chikungunya virus,5,5,9,53,53
SRR4240288,37124,species,Chikungunya virus,5,5,7,458,458
SRR20204171,37124,species,Chikungunya virus,5,5,9,297,297
SRR13335806,37124,species,Chikungunya virus,5,5,9,22,22
SRR9190477,37124,species,Chikungunya virus,5,5,5,477,477
SRR12746107,37124,species,Chikungunya virus,5,5,9,1181,1181
SRR25688268,37124,species,Chikungunya virus,5,5,9,601,601
SRR13335949,37124,species,Chikungunya virus,5,5,9,55,55
SRR13346047,37124,species,Chikungunya virus,5,5,9,55,55
SRR9301173,37124,species,Chikungunya virus,5,5,5,1377,1377
SRR5233664,37124,species,Chikungunya virus,5,5,9,607,607
SRR20204158,37124,species,Chikungunya virus,5,5,9,347,347
SRR25501468,37124,species,Chikungunya virus,5,5,9,428,428
SRR13345885,37124,species,Chikungunya virus,5,5,9,72,72
SRR16316488,37124,species,Chikungunya virus,5,5,9,5932,5932
SRR30725356,37124,species,Chikungunya virus,5,5,9,369,369
SRR31002519,37124,species,Chikungunya virus,5,5,9,3871,3871
SRR21012325,37124,species,Chikungunya virus,5,5,9,385,385
SRR12682207,37124,species,Chikungunya virus,5,5,9,915,915
SRR13335915,37124,species,Chikungunya virus,5,5,9,17,17
SRR13335684,37124,species,Chikungunya virus,5,5,9,59,59
ERR11421469,37124,species,Chikungunya virus,5,5,9,633,633
SRR28028301,37124,species,Chikungunya virus,5,5,9,535,535
SRR18276526,37124,species,Chikungunya virus,5,5,9,7,7
SRR15887431,37124,species,Chikungunya virus,5,5,9,563,563
SRR29069130,37124,species,Chikungunya virus,5,5,9,329,329
SRR13335553,37124,species,Chikungunya virus,5,5,9,39,39
ERR10114315,37124,species,Chikungunya virus,5,5,9,84,84
SRR4039901,37124,species,Chikungunya virus,5,5,9,553,553
ERR11894337,37124,species,Chikungunya virus,5,5,9,58,58
ERR11894381,37124,species,Chikungunya virus,5,5,9,57,57
SRR10279621,37124,species,Chikungunya virus,5,5,9,4670,4670
SRR13365302,37124,species,Chikungunya virus,5,5,9,53,53
SRR26322813,37124,species,Chikungunya virus,5,5,9,4709,4709
ERR13917414,37124,species,Chikungunya virus,5,5,9,70,70
SRR23826964,37124,species,Chikungunya virus,5,5,9,107,107
SRR13335982,37124,species,Chikungunya virus,5,5,9,30,30
SRR15146768,37124,species,Chikungunya virus,5,5,9,12,12
ERR11894422,37124,species,Chikungunya virus,5,5,9,70,70
SRR27301820,37124,species,Chikungunya virus,5,5,9,248,248
SRR15264181,37124,species,Chikungunya virus,5,5,9,331,331
ERR1199057,37124,species,Chikungunya virus,5,5,7,248,248
SRR14845741,37124,species,Chikungunya virus,5,5,9,670,670
SRR23827006,37124,species,Chikungunya virus,5,5,9,648,648
ERR11894291,37124,species,Chikungunya virus,5,5,9,51,51
SRR32478209,37124,species,Chikungunya virus,5,5,9,848,848
SRR28288268,37124,species,Chikungunya virus,5,5,9,534,534
SRR12958959,37124,species,Chikungunya virus,5,5,9,442,442
ERR13917537,37124,species,Chikungunya virus,5,5,9,23,23
SRR394626,37124,species,Chikungunya virus,5,5,9,286,286
ERR13917428,37124,species,Chikungunya virus,5,5,9,17,17
SRR15887409,37124,species,Chikungunya virus,5,5,9,572,572
SRR19256625,37124,species,Chikungunya virus,5,5,9,555,555
SRR13335628,37124,species,Chikungunya virus,5,5,9,26,26
SRR30735772,37124,species,Chikungunya virus,5,5,9,425,425
SRR32797215,37124,species,Chikungunya virus,5,5,9,591,591
SRR10901483,37124,species,Chikungunya virus,5,5,6,424,424
SRR27384761,37124,species,Chikungunya virus,5,5,9,30,30
SRR18735621,37124,species,Chikungunya virus,5,5,9,364,364
SRR32190444,37124,species,Chikungunya virus,5,5,9,659,659
SRR13335836,37124,species,Chikungunya virus,5,5,9,68,68
SRR25687699,37124,species,Chikungunya virus,5,5,9,790,790
SRR11549020,37124,species,Chikungunya virus,5,5,5,468,468
ERR14909183,37124,species,Chikungunya virus,5,5,9,2895,2895
SRR28439545,37124,species,Chikungunya virus,5,5,9,573,573
SRR13365118,37124,species,Chikungunya virus,5,5,9,15,15
SRR13365314,37124,species,Chikungunya virus,5,5,9,51,51
SRR13335477,37124,species,Chikungunya virus,5,5,9,19,19
SRR9924687,37124,species,Chikungunya virus,5,5,5,289,289
SRR14664726,37124,species,Chikungunya virus,5,5,9,482,482
SRR13346258,37124,species,Chikungunya virus,5,5,9,23,23
SRR3416401,37124,species,Chikungunya virus,5,5,7,664,664
ERR11894320,37124,species,Chikungunya virus,5,5,9,41,41
SRR2601758,37124,species,Chikungunya virus,5,5,7,443,443
ERR044031,37124,species,Chikungunya virus,5,5,9,285,285
SRR26390250,37124,species,Chikungunya virus,5,5,9,106,106
SRR24985955,37124,species,Chikungunya virus,5,5,9,2240,2240
SRR31362039,37124,species,Chikungunya virus,5,5,9,336,336
SRR21390489,37124,species,Chikungunya virus,5,5,9,16,16
SRR13335372,37124,species,Chikungunya virus,5,5,9,27,27
ERR10098993,37124,species,Chikungunya virus,5,5,9,338,338
SRR32059208,37124,species,Chikungunya virus,5,5,9,471,471
ERR13917422,37124,species,Chikungunya virus,5,5,9,92,92
ERR11834685,37124,species,Chikungunya virus,5,5,9,487,487
SRR15831394,37124,species,Chikungunya virus,5,5,9,913,913
SRR13335212,37124,species,Chikungunya virus,5,5,9,40,40
SRR18433488,37124,species,Chikungunya virus,5,5,9,367,367
SRR13335182,37124,species,Chikungunya virus,5,5,9,27,27
SRR13365380,37124,species,Chikungunya virus,5,5,9,45,45
SRR6468066,37124,species,Chikungunya virus,5,5,6,452,452
ERR13917325,37124,species,Chikungunya virus,5,5,9,69,69
ERR9712727,37124,species,Chikungunya virus,5,5,9,389,389
ERR13917393,37124,species,Chikungunya virus,5,5,9,17,17
SRR13345895,37124,species,Chikungunya virus,5,5,9,85,85
SRR20204187,37124,species,Chikungunya virus,5,5,9,297,297
SRR13335383,37124,species,Chikungunya virus,5,5,9,33,33
SRR26131113,37124,species,Chikungunya virus,5,5,9,370,370
SRR13345973,37124,species,Chikungunya virus,5,5,9,24,24
SRR15209857,37124,species,Chikungunya virus,5,5,9,279,279
SRR25688022,37124,species,Chikungunya virus,5,5,9,590,590
SRR387420,37124,species,Chikungunya virus,5,5,9,439,439
SRR13335960,37124,species,Chikungunya virus,5,5,9,59,59
SRR20204212,37124,species,Chikungunya virus,5,5,9,250,250
SRR18070603,37124,species,Chikungunya virus,5,5,9,381,381
SRR13365209,37124,species,Chikungunya virus,5,5,9,58,58
ERR13917335,37124,species,Chikungunya virus,5,5,9,51,51
SRR13335380,37124,species,Chikungunya virus,5,5,9,28,28
SRR6156963,37124,species,Chikungunya virus,5,5,9,583,583
SRR25688251,37124,species,Chikungunya virus,5,5,9,593,593
SRR13346003,37124,species,Chikungunya virus,5,5,9,25,25
SRR26450985,37124,species,Chikungunya virus,5,5,9,638,638
SRR13346264,37124,species,Chikungunya virus,5,5,9,24,24
SRR28028300,37124,species,Chikungunya virus,5,5,9,527,527
SRR13364948,37124,species,Chikungunya virus,5,5,9,16,16
SRR13335575,37124,species,Chikungunya virus,5,5,9,24,24
SRR13335512,37124,species,Chikungunya virus,5,5,9,25,25
DRR322217,37124,species,Chikungunya virus,5,5,9,162,162
SRR25808386,37124,species,Chikungunya virus,5,5,9,320,320
SRR070945,37124,species,Chikungunya virus,5,5,9,513,513
ERR3393511,37124,species,Chikungunya virus,5,5,5,3540,3540
SRR13336048,37124,species,Chikungunya virus,5,5,9,23,23
SRR13365081,37124,species,Chikungunya virus,5,5,9,53,53
SRR26592416,37124,species,Chikungunya virus,5,5,9,1381,1381
SRR7879722,37124,species,Chikungunya virus,5,5,6,3,3
SRR26394570,37124,species,Chikungunya virus,5,5,9,212,212
SRR26322859,37124,species,Chikungunya virus,5,5,9,3087,3087
SRR3113879,37124,species,Chikungunya virus,5,5,7,387,387
ERR11894412,37124,species,Chikungunya virus,5,5,9,104,104
SRR13335946,37124,species,Chikungunya virus,5,5,9,15,15
SRR13335769,37124,species,Chikungunya virus,5,5,9,35,35
ERR13319393,37124,species,Chikungunya virus,5,5,9,3134,3134
SRR13346370,37124,species,Chikungunya virus,5,5,9,24,24
SRR536769,37124,species,Chikungunya virus,5,5,9,361,361
SRR070946,37124,species,Chikungunya virus,5,5,9,387,387
SRR10377462,37124,species,Chikungunya virus,5,5,5,403,403
SRR13346193,37124,species,Chikungunya virus,5,5,9,26,26
SRR11424511,37124,species,Chikungunya virus,5,5,5,272,272
ERR7183305,37124,species,Chikungunya virus,5,5,9,2462,2462
SRR7879861,37124,species,Chikungunya virus,5,5,6,3,3
ERR3393512,37124,species,Chikungunya virus,5,5,5,3852,3852
SRR15887547,37124,species,Chikungunya virus,5,5,9,464,464
SRR23826961,37124,species,Chikungunya virus,5,5,9,144,144
ERR9751975,37124,species,Chikungunya virus,5,5,9,7990,7990
SRR31754101,37124,species,Chikungunya virus,5,5,9,319,319
SRR9624132,37124,species,Chikungunya virus,5,5,5,566,566
SRR28083270,37124,species,Chikungunya virus,5,5,9,4276,4276
SRR13335936,37124,species,Chikungunya virus,5,5,9,57,57
SRR6310020,37124,species,Chikungunya virus,5,5,9,360,360
ERR13917396,37124,species,Chikungunya virus,5,5,9,104,104
SRR5748035,37124,species,Chikungunya virus,5,5,9,3033,3033
SRR13346308,37124,species,Chikungunya virus,5,5,9,35,35
ERR11403757,37124,species,Chikungunya virus,5,5,9,384,384
SRR25688165,37124,species,Chikungunya virus,5,5,9,1517,1517
SRR13335612,37124,species,Chikungunya virus,5,5,9,69,69
SRR13346373,37124,species,Chikungunya virus,5,5,9,32,32
SRR12244370,37124,species,Chikungunya virus,5,5,9,521,521
SRR13335161,37124,species,Chikungunya virus,5,5,9,23,23
